Date,Open,High,Low,Close,,
14-Aug-13,19299.42,19392.56,19203.63,19367.59,0.007137811,0.01
16-Aug-13,19297.11,19310.95,18559.65,18598.18,-0.040537324,-0.04
19-Aug-13,18587.38,18587.38,18139.15,18307.52,-0.015751822,-0.02
20-Aug-13,18142.83,18306.46,17970.98,18246.04,-0.003363834,0
21-Aug-13,18545.44,18567.7,17807.19,17905.91,-0.018817244,-0.02
22-Aug-13,17896.84,18349.82,17759.59,18312.94,0.022477088,0.02
23-Aug-13,18386.53,18546.6,18210.75,18519.44,0.011213077,0.01
26-Aug-13,18602.56,18728.19,18488.93,18558.13,0.002086977,0
27-Aug-13,18460.72,18460.72,17921.82,17968.08,-0.032311118,-0.03
28-Aug-13,17851.44,18101.84,17448.71,17996.15,0.001560996,0
29-Aug-13,18073.66,18455.66,18071.22,18401.04,0.022249339,0.02
30-Aug-13,18424.72,18679.26,18272.76,18619.72,0.011814049,0.01
02-Sep-13,18691.83,18942.06,18678.93,18886.13,0.014206556,0.01
03-Sep-13,19002.77,19007.31,18166.17,18234.66,-0.035103612,-0.04
04-Sep-13,18314.68,18612.6,18188.43,18567.55,0.018091255,0.02
05-Sep-13,18857.6,19117.52,18847.02,18979.76,0.021957715,0.02
06-Sep-13,19072.02,19293.96,18929.38,19270.06,0.015179448,0.02
10-Sep-13,19448.39,20012.69,19444.66,19997.09,0.037034167,0.04
11-Sep-13,19999.77,20055.53,19777.63,19997.45,1.80025E-05,0
12-Sep-13,20046.05,20052.05,19676.49,19781.88,-0.010838398,-0.01
13-Sep-13,19744.54,19899.37,19675.68,19732.76,-0.002486168,0
16-Sep-13,19977.38,20086.43,19596.15,19742.47,0.000491954,0
17-Sep-13,19721.9,19819.1,19635.44,19804.03,0.0031133,0
18-Sep-13,19865.99,20013.33,19775.29,19962.16,0.007953029,0.01
19-Sep-13,20354.73,20739.69,20347.3,20646.64,0.033714113,0.03
20-Sep-13,20616.35,20677.99,20051.43,20263.71,-0.018720993,-0.02
23-Sep-13,20060.82,20199.81,19826.3,19900.96,-0.01806363,-0.02
24-Sep-13,19820.03,20050.42,19782.78,19920.21,0.000966822,0
25-Sep-13,19947.43,19978.49,19658.74,19856.24,-0.003216479,0
26-Sep-13,19853.66,19997.28,19826.99,19893.85,0.001892323,0
27-Sep-13,19951.73,19981.57,19674.38,19727.27,-0.008408696,-0.01
30-Sep-13,19643.89,19651.31,19320.73,19379.77,-0.017772204,-0.02
01-Oct-13,19452.05,19532.91,19264.72,19517.15,0.007063828,0.01
03-Oct-13,19585.79,19929.24,19583.97,19902.07,0.01953018,0.02
04-Oct-13,19870,20052,19833.17,19915.95,0.000697172,0
07-Oct-13,19880.94,19921.38,19647.88,19895.1,-0.001047448,0
08-Oct-13,20094.21,20150.27,19936.72,19983.61,0.004438967,0
09-Oct-13,19918.2,20277.74,19826.96,20249.26,0.013205812,0.01
10-Oct-13,20228.76,20323.77,20135.91,20272.91,0.001167262,0
11-Oct-13,20535.9,20559.69,20368.06,20528.59,0.012533037,0.01
14-Oct-13,20534.61,20645.94,20497.88,20607.54,0.00383848,0
15-Oct-13,20722.9,20759.58,20446.73,20547.62,-0.002911909,0
17-Oct-13,20579.56,20629.8,20375.42,20415.51,-0.006450213,-0.01
18-Oct-13,20486.78,20932.23,20486.78,20882.89,0.022635257,0.02
21-Oct-13,20915.76,20970.92,20768.99,20893.89,0.000526608,0
22-Oct-13,20863.15,20948.91,20810.25,20864.97,-0.001385096,0
23-Oct-13,20875.31,20922.32,20589.72,20767.88,-0.004664114,0
24-Oct-13,20766.05,21039.42,20656.7,20725.43,-0.002046114,0
25-Oct-13,20725.52,20782.16,20622.55,20683.52,-0.002024201,0
28-Oct-13,20696.51,20771.36,20550.64,20570.28,-0.005489932,-0.01
29-Oct-13,20593.49,20952.55,20493.66,20929.01,0.017288919,0.02
30-Oct-13,20944.14,21086.59,20937.12,21033.97,0.005002515,0.01
31-Oct-13,21000.6,21205.44,20991.98,21164.52,0.006187445,0.01
01-Nov-13,21158.81,21293.88,21141.32,21196.81,0.001524504,0
03-Nov-13,21278.08,21321.53,21212.31,21239.36,0.002005365,0
05-Nov-13,21134.1,21158.56,20951.71,20974.79,-0.012534824,-0.01
06-Nov-13,21004.54,21045.38,20861.42,20894.94,-0.003814216,0
07-Nov-13,20896.13,21142.85,20797.06,20822.77,-0.003459925,0
08-Nov-13,20785.2,20821.01,20600.9,20666.15,-0.007550003,-0.01
11-Nov-13,20596.4,20672.53,20453.15,20490.96,-0.008513283,-0.01
12-Nov-13,20510.31,20584.22,20262.22,20281.91,-0.010254458,-0.01
13-Nov-13,20248.52,20365.59,20161.64,20194.4,-0.004324017,0
14-Nov-13,20351.39,20568.99,20348.27,20399.42,0.010101131,0.01
18-Nov-13,20570.59,20868.76,20570.59,20850.74,0.02188297,0.02
19-Nov-13,20870.16,20934.4,20828.69,20890.82,0.001920389,0
20-Nov-13,20857.01,20895.3,20579.94,20635.13,-0.012314865,-0.01
21-Nov-13,20579.26,20579.26,20189.23,20229.05,-0.019875273,-0.02
22-Nov-13,20316.58,20388.12,20137.67,20217.39,-0.000576565,0
25-Nov-13,20326.66,20626.15,20326.66,20605.08,0.018994522,0.02
26-Nov-13,20604.27,20604.27,20390.62,20425.02,-0.008777027,-0.01
27-Nov-13,20449,20482.67,20348.06,20420.26,-0.000233075,0
28-Nov-13,20522.36,20606.38,20461.51,20534.91,0.005598819,0.01
29-Nov-13,20558.93,20819.77,20558.93,20791.93,0.012438566,0.01
02-Dec-13,20771.27,20941,20770.51,20898.01,0.005089008,0.01
03-Dec-13,20857.85,20927.05,20817.75,20854.92,-0.002064047,0
04-Dec-13,20839.45,20863.37,20673.62,20708.71,-0.007035507,-0.01
05-Dec-13,20992.25,21165.6,20929.2,20957.81,0.011956985,0.01
06-Dec-13,20955.74,21049.84,20922.45,20996.53,0.001845817,0
09-Dec-13,21416.67,21483.74,21282.64,21326.42,0.015589494,0.02
10-Dec-13,21293.58,21327.75,21175.08,21255.26,-0.003342286,0
11-Dec-13,21191.27,21215.94,21069.45,21171.41,-0.003952708,0
12-Dec-13,21101.05,21103.8,20901.47,20925.61,-0.011677919,-0.01
13-Dec-13,20867.17,20867.17,20692.67,20715.58,-0.010087694,-0.01
16-Dec-13,20714.26,20764.52,20637.77,20659.52,-0.002709844,0
17-Dec-13,20732.44,20784.03,20594.99,20612.14,-0.002296008,0
18-Dec-13,20568.7,20917.57,20568.7,20859.86,0.011946516,0.01
19-Dec-13,20959.8,21017.45,20646.03,20708.62,-0.007276699,-0.01
20-Dec-13,20792.37,21117.99,20745.94,21079.72,0.017761402,0.02
23-Dec-13,21080.54,21207.89,21059.12,21101.03,0.001010414,0
24-Dec-13,21127.66,21156.92,21010.65,21032.71,-0.00324301,0
26-Dec-13,21051,21135.85,21013.14,21074.59,0.001989204,0
27-Dec-13,21114.49,21235.14,21113.25,21193.58,0.005630256,0.01
30-Dec-13,21260.15,21304.7,21089.21,21143.01,-0.002388951,0
31-Dec-13,21177.77,21230.88,21122.68,21170.68,0.001307851,0
01-Jan-14,21222.19,21244.35,21133.82,21140.48,-0.00142752,0
02-Jan-14,21179.91,21331.32,20846.67,20888.33,-0.011999056,-0.01
03-Jan-14,20819.58,20885.18,20731.33,20851.33,-0.001772895,0
06-Jan-14,20913.79,20913.79,20721.98,20787.3,-0.003075512,0
07-Jan-14,20845.77,20890.48,20637.18,20693.24,-0.004535146,0
08-Jan-14,20767.42,20786.41,20688.18,20729.38,0.001744941,0
09-Jan-14,20755.73,20778.13,20652.69,20713.37,-0.000772632,0
10-Jan-14,20760.72,20971.23,20625.17,20758.49,0.002175934,0
13-Jan-14,20850.54,21169.08,20850.54,21134.21,0.017937735,0.02
14-Jan-14,21115,21154.76,21009.05,21032.88,-0.004806127,0
15-Jan-14,21091.46,21302.73,21091.46,21289.49,0.012126596,0.01
16-Jan-14,21366.91,21379.29,21199.65,21265.18,-0.00114253,0
17-Jan-14,21236.65,21270.11,21015.61,21063.62,-0.009523612,-0.01
20-Jan-14,21083.53,21221.37,21001.13,21205.05,0.006691979,0.01
21-Jan-14,21237.96,21302.52,21189.2,21251.12,0.002170239,0
22-Jan-14,21251.65,21377.91,21168.43,21337.67,0.004064455,0
23-Jan-14,21319.69,21409.66,21264.71,21373.66,0.001685268,0
24-Jan-14,21289.15,21333.66,21123.99,21133.56,-0.011297025,-0.01
27-Jan-14,20899.03,20899.03,20688.03,20707.45,-0.020368759,-0.02
28-Jan-14,20721.17,20795.35,20554.28,20683.51,-0.001156774,0
29-Jan-14,20784.04,20828.68,20613.62,20647.3,-0.001752204,0
30-Jan-14,20491.74,20528.41,20343.78,20498.25,-0.007245044,-0.01
31-Jan-14,20544.64,20572.32,20448.43,20513.85,0.000760751,0
03-Feb-14,20479.03,20480.35,20182.2,20209.26,-0.014959353,-0.01
04-Feb-14,20050.99,20255.52,19963.12,20211.93,0.000132109,0
05-Feb-14,20241.12,20289.33,20076.1,20261.03,0.002426312,0
06-Feb-14,20286.09,20358.19,20079.82,20310.74,0.002450474,0
07-Feb-14,20441.04,20450.51,20282.3,20376.56,0.00323541,0
10-Feb-14,20429.16,20434.5,20312.21,20334.27,-0.002077581,0
11-Feb-14,20400.94,20443.35,20349.51,20363.37,0.001430059,0
12-Feb-14,20449.83,20516.6,20427.23,20448.49,0.004171343,0
13-Feb-14,20478.67,20503.86,20164.67,20193.35,-0.012555699,-0.01
14-Feb-14,20265.13,20391.95,20149.01,20366.82,0.008553764,0.01
17-Feb-14,20438.87,20492.43,20338.95,20464.06,0.004763071,0
18-Feb-14,20457.56,20685.02,20436.48,20634.21,0.008280201,0.01
19-Feb-14,20643.85,20750.52,20629.56,20722.97,0.004292369,0
20-Feb-14,20661.07,20662.66,20522.04,20536.64,-0.009032139,-0.01
21-Feb-14,20600.58,20725.04,20599.91,20700.75,0.007959324,0.01
24-Feb-14,20695.48,20828.63,20637.3,20811.44,0.005332904,0.01
25-Feb-14,20877.72,20912.54,20777.73,20852.47,0.001969571,0
26-Feb-14,20869.61,21005.04,20860.02,20986.99,0.006430315,0.01
28-Feb-14,20995.39,21140.51,20989.66,21120.12,0.006323419,0.01
03-Mar-14,21079.27,21140,20920.98,20946.65,-0.008247412,-0.01
04-Mar-14,20947,21224.64,20940.39,21209.73,0.01248131,0.01
05-Mar-14,21280.36,21333.2,21176.16,21276.86,0.003160059,0
06-Mar-14,21336.32,21525.14,21329.88,21513.87,0.011077746,0.01
07-Mar-14,21539.44,21960.89,21539.44,21919.79,0.018692038,0.02
10-Mar-14,21819.19,22023.98,21805.22,21934.83,0.000685903,0
11-Mar-14,21918.83,22018.52,21772.11,21826.42,-0.004954622,0
12-Mar-14,21793.32,21965.95,21768.14,21856.22,0.001364387,0
13-Mar-14,21736.61,21991.36,21720.13,21774.61,-0.003740937,0
14-Mar-14,21648.05,21853.32,21573.48,21809.8,0.001614798,0
18-Mar-14,21849.65,22040.72,21785.38,21832.61,0.001045314,0
19-Mar-14,21872.68,21895.83,21782.01,21832.86,1.14507E-05,0
20-Mar-14,21797.61,21853.25,21704.66,21740.09,-0.004258153,0
21-Mar-14,21823.52,21870.11,21729.9,21753.75,0.000628135,0
22-Mar-14,21752.44,21778.92,21725.52,21755.32,7.21689E-05,0
24-Mar-14,21827.5,22074.34,21827.5,22055.48,0.013702772,0.01
25-Mar-14,21948.31,22079.96,21916.87,22055.21,-1.22419E-05,0
26-Mar-14,22134.71,22172.2,22020.58,22095.3,0.001816061,0
27-Mar-14,22116.23,22307.74,22094.29,22214.37,0.005374461,0.01
28-Mar-14,22273.44,22363.97,22185.11,22339.97,0.005638074,0.01
31-Mar-14,22423.14,22467.21,22253.78,22386.27,0.002070374,0
01-Apr-14,22455.23,22485.77,22295.65,22446.44,0.002684202,0
02-Apr-14,22550.58,22592.1,22473.46,22551.49,0.004669112,0
03-Apr-14,22598.19,22620.65,22369.28,22509.07,-0.0018828,0
04-Apr-14,22522.46,22525.21,22339.4,22359.5,-0.006667052,-0.01
07-Apr-14,22355.56,22481.62,22197.51,22343.45,-0.000718073,0
09-Apr-14,22389.21,22740.04,22379.95,22702.34,0.01593479,0.02
10-Apr-14,22729.46,22792.49,22644.43,22715.33,0.000572024,0
11-Apr-14,22642.05,22679.18,22526.89,22628.96,-0.003809525,0
15-Apr-14,22698.09,22737.31,22416.24,22484.93,-0.006385195,-0.01
16-Apr-14,22486.73,22533.61,22247.39,22277.23,-0.009280226,-0.01
17-Apr-14,22327.76,22648.69,22312.19,22628.84,0.015660118,0.02
21-Apr-14,22644.75,22795.58,22636.75,22764.83,0.005991602,0.01
22-Apr-14,22771.24,22853.03,22727.63,22758.37,-0.000283811,0
23-Apr-14,22783.65,22912.52,22780.13,22876.54,0.005178941,0.01
25-Apr-14,22892.5,22939.31,22656.64,22688.07,-0.008272696,-0.01
28-Apr-14,22717.59,22721.36,22597.19,22631.61,-0.002491634,0
29-Apr-14,22654.28,22681.89,22443.56,22466.19,-0.007336089,-0.01
30-Apr-14,22517.63,22680.46,22284.96,22417.8,-0.002156226,0
02-May-14,22493.59,22575.62,22386.95,22403.89,-0.000620682,0
05-May-14,22412.8,22592.03,22354.45,22445.12,0.001838614,0
06-May-14,22512.23,22602.71,22475.65,22508.42,0.002816243,0
07-May-14,22488.96,22532.82,22286.26,22323.9,-0.008231608,-0.01
08-May-14,22382.14,22443.13,22277.04,22344.04,0.000901765,0
09-May-14,22374.98,23048.49,22317.18,22994.23,0.028683696,0.03
12-May-14,23031.11,23572.88,23008.65,23551,0.023924968,0.02
13-May-14,23729.78,24068.94,23729.25,23871.23,0.013505686,0.01
14-May-14,23897.88,23964.67,23753.36,23815.12,-0.002353295,0
15-May-14,23809.42,23971.78,23742.75,23905.6,0.003792068,0
16-May-14,24271.54,25375.63,23873.16,24121.74,0.009000767,0.01
19-May-14,24340.32,24448.47,24107.99,24363.05,0.009954132,0.01
20-May-14,24555.31,24587.16,24299.53,24376.88,0.000567502,0
21-May-14,24404.48,24419.54,24156.47,24298.02,-0.003240277,0
22-May-14,24415.42,24524.76,24326.48,24374.4,0.003138536,0
23-May-14,24535.14,24745.86,24470.78,24693.35,0.013000575,0.01
26-May-14,24913.89,25175.22,24433.9,24716.88,0.000952434,0
27-May-14,24748.1,24777.31,24422.33,24549.51,-0.006794516,-0.01
28-May-14,24591.61,24643.33,24488.81,24556.09,0.000267994,0
29-May-14,24523.13,24528.2,24206.5,24234.15,-0.013197093,-0.01
30-May-14,24300.99,24353.59,24163.62,24217.34,-0.00069389,0
02-Jun-14,24368.96,24709.09,24270.2,24684.85,0.01912079,0.02
03-Jun-14,24729.22,24892.06,24626.97,24858.59,0.007013672,0.01
04-Jun-14,24909.03,24925.9,24773.93,24805.83,-0.002124661,0
05-Jun-14,24828.38,25044.06,24644.88,25019.51,0.008577214,0.01
06-Jun-14,25204.95,25419.14,25129.76,25396.46,0.014953874,0.01
09-Jun-14,25543.6,25644.77,25496.84,25580.21,0.007209211,0.01
10-Jun-14,25706.35,25711.11,25347.33,25583.69,0.000136033,0
11-Jun-14,25650.62,25725.12,25400.15,25473.89,-0.004301033,0
12-Jun-14,25597.21,25611.32,25409.69,25576.21,0.004008617,0
13-Jun-14,25677.05,25688.31,25171.61,25228.17,-0.013701395,-0.01
16-Jun-14,25239.5,25268.41,25063.93,25190.48,-0.001495082,0
17-Jun-14,25189.46,25545.88,25104.5,25521.19,0.013042942,0.01
18-Jun-14,25565.19,25609.28,25114.3,25246.25,-0.010831458,-0.01
19-Jun-14,25327.09,25425.85,25069.66,25201.8,-0.001762209,0
20-Jun-14,25237.54,25276.31,25056.18,25105.51,-0.003828077,0
23-Jun-14,25108.09,25197.5,24878.66,25031.32,-0.002959503,0
24-Jun-14,25115.83,25414.69,25115.83,25368.9,0.013396174,0.01
25-Jun-14,25421.49,25427.8,25274.39,25313.74,-0.002176683,0
26-Jun-14,25217.69,25309.33,25021.23,25062.67,-0.009967843,-0.01
27-Jun-14,25132.08,25209.61,25032.94,25099.92,0.001485171,0
30-Jun-14,25179.55,25460.96,25179.55,25413.78,0.012426888,0.01
01-Jul-14,25469.94,25571.9,25466.77,25516.35,0.004027877,0
02-Jul-14,25660.57,25864.53,25660.16,25841.21,0.012651081,0.01
03-Jul-14,25875.75,25999.08,25793.7,25823.75,-0.000675893,0
04-Jul-14,25844.8,25981.51,25659.33,25962.06,0.00534163,0.01
07-Jul-14,26039.67,26123.55,25992.73,26100.08,0.005302138,0.01
08-Jul-14,26166.92,26190.44,25495.04,25582.11,-0.0200451,-0.02
09-Jul-14,25615.28,25683.97,25364.77,25444.81,-0.005381486,-0.01
10-Jul-14,25513.74,25920.46,25117,25372.75,-0.002836029,0
11-Jul-14,25488.86,25548.33,24978.33,25024.35,-0.013826413,-0.01
14-Jul-14,25093.16,25095.76,24892,25006.98,-0.000694365,0
15-Jul-14,25100.9,25254.48,25020.32,25228.65,0.008825268,0.01
16-Jul-14,25322.17,25602.78,25246.75,25549.72,0.012646104,0.01
17-Jul-14,25540.92,25613.03,25494.46,25561.16,0.000447654,0
18-Jul-14,25558.48,25713.4,25441.24,25641.56,0.003140461,0
21-Jul-14,25776.54,25861.15,25677.71,25715.17,0.002866617,0
22-Jul-14,25784.48,26050.38,25780.39,26025.8,0.012007264,0.01
23-Jul-14,26130.26,26188.64,26000.4,26147.33,0.004658728,0
24-Jul-14,26188.5,26292.66,26077.7,26271.85,0.004750942,0
25-Jul-14,26257.14,26300.17,26007.31,26126.75,-0.00553833,-0.01
28-Jul-14,26173.47,26181.83,25900.25,25991.23,-0.00520052,-0.01
30-Jul-14,26005.14,26113.48,25850.04,26087.42,0.003694032,0
31-Jul-14,26105.89,26118.88,25853.69,25894.97,-0.007404464,-0.01
01-Aug-14,25753.92,25862.68,25459.13,25480.84,-0.016121944,-0.02
04-Aug-14,25631.68,25754.42,25531.38,25723.16,0.009464956,0.01
05-Aug-14,25817.84,25928.32,25562.36,25908.01,0.007160434,0.01
06-Aug-14,25892.55,25901.68,25621.85,25665.27,-0.009413471,-0.01
07-Aug-14,25668.71,25778.05,25526.05,25589.01,-0.002975754,0
08-Aug-14,25406.87,25406.87,25232.82,25329.14,-0.010207451,-0.01
11-Aug-14,25476.87,25553.44,25437.05,25519.24,0.007477166,0.01
12-Aug-14,25703.78,25904.98,25645.79,25880.77,0.014067544,0.01
13-Aug-14,25861.47,25972.62,25791.79,25918.95,0.00147414,0
14-Aug-14,25948.3,26135,25945.35,26103.23,0.0070847,0.01
18-Aug-14,26123.69,26413.11,26075.28,26390.96,0.010962466,0.01
19-Aug-14,26482.56,26530.67,26387.84,26420.67,0.001125131,0
20-Aug-14,26496.29,26504.52,26277.61,26314.29,-0.004034521,0
21-Aug-14,26322.66,26464.8,26262.52,26360.11,0.001739745,0
22-Aug-14,26419.53,26508.27,26383.16,26419.55,0.002252384,0
25-Aug-14,26490.31,26630.74,26401.64,26437.02,0.000661034,0
26-Aug-14,26349.87,26481.97,26314.89,26442.81,0.000218987,0
27-Aug-14,26553.24,26599.12,26492.5,26560.15,0.004427684,0
28-Aug-14,26620.18,26674.38,26573.69,26638.11,0.002930925,0
01-Sep-14,26733.18,26900.3,26732.39,26867.55,0.008576342,0.01
02-Sep-14,26888.21,27082.85,26886.22,27019.39,0.005635518,0.01
03-Sep-14,27128.06,27225.85,27067.02,27139.94,0.004451687,0
04-Sep-14,27164.95,27169.12,26972.39,27085.93,-0.001992039,0
05-Sep-14,27127.26,27178.8,26920.56,27026.7,-0.002189139,0
08-Sep-14,27145.12,27354.99,27144.56,27319.85,0.010788278,0.01
09-Sep-14,27316.43,27328.27,27177.09,27265.32,-0.001997979,0
10-Sep-14,27230.94,27251.44,27018.11,27057.41,-0.00765466,-0.01
11-Sep-14,27143.22,27150.78,26904.5,26995.87,-0.002277014,0
12-Sep-14,27048.15,27096.87,26965.91,27061.04,0.002411164,0
15-Sep-14,26998.07,26998.07,26790.91,26816.56,-0.009075448,-0.01
16-Sep-14,26854.9,26861.29,26464.03,26492.51,-0.012157556,-0.01
17-Sep-14,26627.21,26682.64,26511.71,26631.29,0.005224789,0.01
18-Sep-14,26573.89,27132.2,26503.08,27112.21,0.01789734,0.02
19-Sep-14,27139.39,27247.17,27047.68,27090.42,-0.00080402,0
22-Sep-14,27008.12,27254.8,26918.93,27206.74,0.004284577,0
23-Sep-14,27244.98,27256.87,26744.07,26775.69,-0.01597035,-0.02
24-Sep-14,26817.94,26844.7,26560,26744.69,-0.001158437,0
25-Sep-14,26808.66,26814.2,26349.55,26468.36,-0.010385892,-0.01
26-Sep-14,26429.3,26721.03,26220.49,26626.32,0.005950143,0.01
29-Sep-14,26694.41,26715.77,26518.01,26597.11,-0.001097637,0
30-Sep-14,26610.71,26851.33,26481.31,26630.51,0.001254988,0
01-Oct-14,26681.47,26683.7,26548.22,26567.99,-0.002350443,0
07-Oct-14,26487.51,26570.38,26250.24,26271.97,-0.011204516,-0.01
08-Oct-14,26229.67,26338.31,26150.09,26246.79,-0.000958896,0
09-Oct-14,26394.37,26688.7,26394.21,26637.28,0.014768043,0.01
10-Oct-14,26551.74,26555.92,26261.61,26297.38,-0.012842424,-0.01
13-Oct-14,26275.07,26443.16,26092.69,26384.07,0.003291104,0
14-Oct-14,26537.42,26550.79,26212.01,26349.33,-0.001317571,0
16-Oct-14,26260.35,26462.08,25933.98,25999.34,-0.013371695,-0.01
17-Oct-14,25950,26248.54,25910.77,26108.53,0.004190928,0
20-Oct-14,26434.16,26517.9,26368.94,26429.85,0.012231972,0.01
21-Oct-14,26552.45,26615.41,26407,26575.65,0.00550133,0.01
22-Oct-14,26782.57,26818.33,26712.21,26787.23,0.007929898,0.01
23-Oct-14,26889.51,26930.23,26827.68,26851.05,0.002379645,0
27-Oct-14,26959.57,26994.96,26726.84,26752.9,-0.003662048,0
28-Oct-14,26788.73,26907.14,26764.15,26880.82,0.004770142,0
29-Oct-14,27017.44,27126.3,26971.16,27098.17,0.008053177,0.01
30-Oct-14,27098.94,27390.6,27088.65,27346.33,0.009116135,0.01
31-Oct-14,27439.06,27894.32,27438.28,27865.83,0.018818874,0.02
03-Nov-14,27943.04,27969.82,27785.4,27860.38,-0.000195599,0
05-Nov-14,27907.19,28010.39,27857.65,27915.88,0.001990095,0
07-Nov-14,27902.71,27980.93,27739.56,27868.63,-0.001694019,0
10-Nov-14,27919.45,28027.96,27764.75,27874.73,0.00021886,0
11-Nov-14,27911.25,27996.92,27790.4,27910.06,0.001266654,0
12-Nov-14,27958.64,28126.48,27958.64,28008.9,0.003535119,0
13-Nov-14,28048.56,28098.74,27822.7,27940.64,-0.002440057,0
14-Nov-14,27949.54,28093.23,27912.9,28046.66,0.003787292,0
17-Nov-14,28018.68,28205.71,27921.34,28177.88,0.004667721,0
18-Nov-14,28209.03,28282.85,28119.95,28163.29,-0.000517916,0
19-Nov-14,28193.9,28294.01,27963.51,28032.85,-0.00464232,0
20-Nov-14,28100.84,28118.53,27915.23,28067.56,0.001237424,0
21-Nov-14,28100.1,28360.66,28038.4,28334.63,0.00947027,0.01
24-Nov-14,28413.01,28541.96,28394.48,28499.54,0.005803215,0.01
25-Nov-14,28520.76,28541.22,28217.5,28338.05,-0.005682522,-0.01
26-Nov-14,28321.58,28470.15,28261.31,28386.19,0.001697335,0
27-Nov-14,28397.8,28498.3,28307.58,28438.91,0.001855519,0
28-Nov-14,28490.71,28822.37,28483.99,28693.99,0.008929415,0.01
01-Dec-14,28748.22,28809.64,28538.44,28559.62,-0.004693861,0
02-Dec-14,28522.46,28576.39,28386.46,28444.01,-0.004056238,0
03-Dec-14,28472.32,28504.65,28370.73,28442.71,-4.57049E-05,0
04-Dec-14,28616.93,28808.78,28448.95,28562.82,0.004213983,0
05-Dec-14,28604.5,28651.75,28409.05,28458.1,-0.003673042,0
08-Dec-14,28433,28494.85,28097.12,28119.4,-0.0119731,-0.01
09-Dec-14,28134.22,28157.53,27763.82,27797.01,-0.011531269,-0.01
10-Dec-14,27711.96,27905.25,27710.03,27831.1,0.001225639,0
11-Dec-14,27796.34,27796.34,27539.47,27602.01,-0.008265504,-0.01
12-Dec-14,27598.96,27692.32,27320.05,27350.68,-0.009147205,-0.01
15-Dec-14,27136.28,27392.18,27105.04,27319.56,-0.001138462,0
16-Dec-14,27181.18,27199.37,26736.23,26781.44,-0.019893819,-0.02
17-Dec-14,26724.01,26871.91,26469.42,26710.13,-0.002666216,0
18-Dec-14,27053.86,27180.92,26900.57,27126.57,0.015470796,0.02
19-Dec-14,27292.55,27497.12,27292.14,27371.84,0.009001057,0.01
22-Dec-14,27479.87,27725.27,27382.32,27701.79,0.011982284,0.01
23-Dec-14,27733.12,27851.1,27475.13,27506.46,-0.007076146,-0.01
24-Dec-14,27530.26,27571.25,27146.52,27208.61,-0.010887419,-0.01
26-Dec-14,27215.19,27370.63,27091.38,27241.78,0.001218357,0
29-Dec-14,27266.49,27507.25,27266.49,27395.73,0.005635338,0.01
30-Dec-14,27478.3,27478.3,27312.29,27403.54,0.00028504,0
31-Dec-14,27358.3,27527.24,27346,27499.42,0.003492711,0
01-Jan-15,27485.77,27545.61,27395.34,27507.54,0.000295235,0
02-Jan-15,27521.28,27937.47,27519.26,27887.9,0.013732754,0.01
05-Jan-15,27978.43,28064.49,27786.85,27842.32,-0.001635738,0
06-Jan-15,27694.23,27698.93,26937.06,26987.46,-0.031184852,-0.03
07-Jan-15,26983.43,27051.6,26776.12,26908.82,-0.0029182,0
08-Jan-15,27178.77,27316.41,27101.94,27274.71,0.013505785,0.01
09-Jan-15,27404.19,27507.67,27119.63,27458.38,0.006711504,0.01
12-Jan-15,27523.86,27620.66,27323.74,27585.27,0.004610531,0
13-Jan-15,27611.56,27670.19,27324.58,27425.73,-0.005800311,-0.01
14-Jan-15,27432.14,27512.8,27203.25,27346.82,-0.002881372,0
15-Jan-15,27831.16,28194.61,27703.7,28075.55,0.026298839,0.03
16-Jan-15,28056.61,28176.1,27945.31,28121.89,0.001649186,0
19-Jan-15,28249.84,28334.06,28197.36,28262.01,0.004970223,0
20-Jan-15,28324.85,28829.29,28324.85,28784.67,0.018324454,0.02
21-Jan-15,28843.09,28958.1,28792.57,28888.86,0.0036131,0
22-Jan-15,28957.79,29060.41,28892.23,29006.02,0.004047341,0
23-Jan-15,29189.45,29408.73,29165.56,29278.84,0.009361676,0.01
27-Jan-15,29451.65,29618.59,29286.09,29571.04,0.009930433,0.01
28-Jan-15,29565.72,29786.32,29417.67,29559.18,-0.000401149,0
29-Jan-15,29516.49,29740.63,29378.3,29681.77,0.004138697,0
30-Jan-15,29801.6,29844.16,29070.48,29182.95,-0.016948418,-0.02
02-Feb-15,29143.63,29268.13,28958.52,29122.27,-0.002081461,0
03-Feb-15,29217.4,29253.06,28900.41,29000.14,-0.004202516,0
04-Feb-15,29129.85,29133.62,28824.68,28883.11,-0.004043662,0
05-Feb-15,28912.38,29277.83,28753.29,28850.97,-0.001113381,0
06-Feb-15,28892.21,28922.85,28647.14,28717.91,-0.004622645,0
09-Feb-15,28566.5,28566.5,28183.32,28227.39,-0.017228187,-0.02
10-Feb-15,28122.48,28633.72,28044.49,28355.62,0.004532464,0
11-Feb-15,28450.26,28618.91,28424.39,28533.97,0.00627006,0.01
12-Feb-15,28650.25,28838.52,28406.25,28805.1,0.009457147,0.01
13-Feb-15,28888.99,29154.67,28835.7,29094.93,0.010011477,0.01
16-Feb-15,29170.77,29325.35,29083.4,29135.88,0.001406472,0
18-Feb-15,29136.07,29411.32,29126.91,29320.26,0.00630834,0.01
19-Feb-15,29434.91,29522.86,29108.15,29462.27,0.004831717,0
20-Feb-15,29446.21,29462.09,29178.26,29231.41,-0.007866646,-0.01
